# BEAST v1.8.1, r6542
# Generated Wed Feb 11 17:06:25 GMT 2015 [seed=1423674359309]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	clock.rate	CP1+2.treeLikelihood	CP3.treeLikelihood	coalescent
79000	-12122.023678842786	-370.4414102448492	-11751.582268597936	13.585377606225267	20.873158293528412	8.450891949617615	12.901605280140764	0.3227437740418489	0.199704609130358	0.20517833840143665	0.2723732784263565	0.15414761720943454	1.658178075111162	0.5806461794563145	1.838707641087371	0.005537881409858407	-5208.447207107752	-6543.135061490185	-354.8520435925578
80000	-12121.301483926	-369.3565293860527	-11751.944954539948	13.54994530791936	16.002679573049623	6.682329799324414	12.901605280140764	0.3227437740418489	0.199704609130358	0.20517833840143665	0.2723732784263565	0.15414761720943454	1.327946881772302	0.5806461794563145	1.838707641087371	0.005492739870860218	-5209.859953602156	-6542.085000937793	-355.0885490918526
81000	-12135.404955485954	-371.09297436951215	-11764.311981116442	13.363441427255438	20.77034668711283	8.40775596258624	12.26730228493553	0.3227437740418489	0.2009634718432297	0.2061781081925731	0.27011464592234835	0.13712541497503247	1.3348186765176877	0.6155842593338483	1.7688314813323034	0.005133359892539139	-5202.881364033628	-6561.430617082813	-356.358013758041
82000	-12128.6323727165	-373.1891521569051	-11755.443220559595	13.258831225142208	22.940523077557952	8.449098278360541	12.26730228493553	0.3273124031460585	0.19639484273902016	0.2061781081925731	0.27011464592234835	0.13712541497503247	1.2682471756712679	0.5770599125449198	1.8458801749101603	0.005058711181601308	-5204.031051924706	-6551.41216863489	-358.4885892737098
83000	-12124.241992376425	-376.235889764535	-11748.00610261189	13.258831225142208	19.72210330035245	8.449098278360541	15.30692636722015	0.3273124031460585	0.19639484273902016	0.2061781081925731	0.27011464592234835	0.13712541497503247	1.9609970313265106	0.5578608228115438	1.8842783543769124	0.005071446198092605	-5206.631998892933	-6541.374103718957	-359.8489395226239
84000	-12111.583877475567	-371.4827905238634	-11740.101086951703	13.424818342404183	19.62916859498118	7.254539047473488	13.928564530342673	0.3273124031460585	0.19639484273902016	0.2061781081925731	0.27011464592234835	0.13712541497503247	1.8668698299852857	0.5312777685635967	1.9374444628728067	0.00514636706273031	-5208.2548320725655	-6531.846254879138	-355.73111041266327
85000	-12117.965447304314	-369.74740581581005	-11748.218041488504	13.208950078368215	17.939429540271448	7.254539047473488	13.928564530342673	0.3273124031460585	0.19639484273902016	0.2061781081925731	0.27011464592234835	0.14312476577336114	1.5530720169333032	0.5477210461005009	1.9045579077989983	0.0052424708458337415	-5204.989977009387	-6543.228064479116	-354.6885839825533
86000	-12116.51930059375	-367.4449649079258	-11749.074335685826	12.979094590784664	17.411602740617912	7.254539047473488	13.970939707704172	0.3273124031460585	0.19639484273902016	0.2061781081925731	0.27011464592234835	0.14312476577336114	1.9290839515000158	0.5622202549622479	1.8755594900755042	0.005307834570887263	-5213.2578818937145	-6535.81645379211	-351.64850523342966
87000	-12120.261708699647	-367.03723337499304	-11753.224475324654	12.961291827100117	20.35164147351116	7.254539047473488	13.970939707704172	0.3273124031460585	0.19639484273902016	0.2061781081925731	0.27011464592234835	0.17176233994670742	1.7203041377257584	0.6029888931772857	1.7940222136454287	0.005497181194586097	-5215.800907952921	-6537.423567371733	-351.4155267357722
88000	-12118.2626861142	-362.2082379763384	-11756.054448137862	12.961291827100117	17.848300807395567	6.518494549178531	13.970939707704172	0.3273124031460585	0.19639484273902016	0.2061781081925731	0.27011464592234835	0.17176233994670742	1.7203041377257584	0.6029888931772857	1.7940222136454287	0.005676991201166024	-5211.362447534736	-6544.692000603126	-346.8566094202674
89000	-12126.642578645164	-364.3406506829112	-11762.301927962253	13.811801434616461	18.160525532280992	7.919127781394552	13.970939707704172	0.3273124031460585	0.19639484273902016	0.2061781081925731	0.27011464592234835	0.1629723860831506	1.7203041377257584	0.6133650169617766	1.7732699660764468	0.005803934692826807	-5219.009053353489	-6543.292874608765	-348.6489980070602
90000	-12123.06446678589	-365.77842049054027	-11757.28604629535	13.403012786620442	18.987596065731182	8.125371197015992	13.117774891378513	0.3273124031460585	0.19639484273902016	0.2030432667839748	0.2732494873309466	0.1629723860831506	1.440668856003271	0.6188867874216031	1.7622264251567938	0.005903904235230528	-5217.118083977489	-6540.1679623178625	-350.6651489932832
91000	-12121.39422664867	-362.76335121399757	-11758.630875434672	13.467533666428258	17.851949927854484	8.125371197015992	13.726902453238825	0.3322365734179028	0.19134512079597957	0.2030432667839748	0.2733750390021429	0.1629723860831506	1.5207613110482334	0.6188867874216031	1.7622264251567938	0.005624958556971029	-5210.176371225518	-6548.454504209155	-347.51448347515986
92000	-12121.0449643511	-362.39829533268596	-11758.646669018413	12.90966500231332	13.869534532132858	8.125371197015992	13.726902453238825	0.3322365734179028	0.19134512079597957	0.2030432667839748	0.2733750390021429	0.1629723860831506	1.5552699281179925	0.5993577545796482	1.8012844908407035	0.005615783031809769	-5205.4823545832305	-6553.164314435183	-347.3344803997423
93000	-12117.402310997108	-363.4529331174655	-11753.949377879642	12.969298384032673	18.609687459423636	6.955984433683604	13.726902453238825	0.3322365734179028	0.19134512079597957	0.2030432667839748	0.2733750390021429	0.1629723860831506	2.028430623363086	0.5993577545796482	1.8012844908407035	0.005871440030867653	-5203.25183552594	-6550.6975423537015	-347.3558377889523
94000	-12117.173608385034	-367.81473899220094	-11749.358869392832	13.152470293018583	17.292264876532784	6.955984433683604	13.726902453238825	0.3322365734179028	0.19134512079597957	0.20202193644601693	0.27439636934010075	0.1736176650733029	1.728794954846264	0.6154470938574962	1.7691058122850076	0.005370222578649423	-5198.774188201327	-6550.584681191506	-352.4593128719225
95000	-12111.878558727582	-371.0244974166448	-11740.854061310936	13.579970250729701	16.743747150606108	6.955984433683604	13.726902453238825	0.3329589795231844	0.190622714690698	0.20202193644601693	0.27439636934010075	0.14023466185998323	1.728794954846264	0.549508062000569	1.900983875998862	0.005279656363215535	-5196.590544856763	-6544.263516454173	-355.7814044536082
96000	-12111.458698409417	-367.8429055391672	-11743.615792870249	13.558100382544003	18.258923833209973	6.955984433683604	13.726902453238825	0.3329589795231844	0.190622714690698	0.20202193644601693	0.27439636934010075	0.14023466185998323	1.728794954846264	0.5690076212669738	1.8619847574660524	0.005203111238869772	-5209.566236680707	-6534.049556189542	-352.52374150896355
97000	-12117.275883949287	-370.3508514833027	-11746.925032465984	13.226112382745221	24.2506123482128	6.955984433683604	13.726902453238825	0.3400140041953655	0.1886640636503618	0.19496691177383582	0.2763550203804369	0.14023466185998323	1.728794954846264	0.5934052362653625	1.813189527469275	0.005560883227817074	-5198.959060343333	-6547.965972122651	-354.6929617556983
98000	-12114.870428825172	-367.7257326481931	-11747.14469617698	13.05185676662132	15.601535187170866	6.955984433683604	13.726902453238825	0.3400140041953655	0.1886640636503618	0.19496691177383582	0.2763550203804369	0.1507594334315431	1.728794954846264	0.5862716495586388	1.8274567008827225	0.005479058482339256	-5198.977333387155	-6548.1673627898235	-352.5016849525077
99000	-12119.32372126788	-365.5809979396614	-11753.742723328218	13.453163886718494	16.482654302573774	6.955984433683604	12.151350957257097	0.33778743858059496	0.1886640636503618	0.19956777548674628	0.273980722282297	0.1507594334315431	1.5658337366282093	0.5640937210309982	1.8718125579380036	0.005362282528932203	-5198.559669700482	-6555.183053627735	-350.88988125803724
100000	-12123.369028660067	-368.73421501451486	-11754.634813645553	13.189712726193054	21.874163327026682	6.955984433683604	12.151350957257097	0.34193762495404234	0.18451387727691443	0.19956777548674628	0.273980722282297	0.16150111053170108	1.5658337366282093	0.6155446476539199	1.7689107046921602	0.005588239308800889	-5201.132600357699	-6553.502213287855	-353.70157901234785
101000	-12129.621213415354	-368.15196069942016	-11761.469252715933	13.289557082402807	14.442194798201092	6.903929904509864	12.151350957257097	0.34193762495404234	0.18451387727691443	0.19956777548674628	0.273980722282297	0.16150111053170108	1.6220901325246033	0.5963130595629056	1.8073738808741888	0.005937894142108893	-5198.144969933772	-6563.324282782161	-353.3654784275608
102000	-12115.762414625771	-365.02958891117134	-11750.7328257146	13.415442223840373	16.595451930759097	6.903929904509864	14.100698416113138	0.34193762495404234	0.1900369111599065	0.19048810308938824	0.27753736079666297	0.16150111053170108	1.6220901325246033	0.5594908053761453	1.8810183892477095	0.005326688611703981	-5196.086824918058	-6554.646000796542	-349.91652720865426
103000	-12120.226420168454	-367.1487447428651	-11753.07767542559	13.583780381243782	15.92337080111326	8.349387257537268	14.100698416113138	0.33307621159369005	0.19889832452025882	0.19048810308938824	0.27753736079666297	0.13812254640418992	1.5995206310050636	0.5151766545817631	1.9696466908364738	0.005153933880999317	-5210.267959546857	-6542.809715878733	-351.87766618461023
104000	-12128.581691349944	-366.38178459706154	-11762.199906752883	13.588406715914868	15.952649123621326	8.98243739035704	12.508499035462933	0.33307621159369005	0.2025205979222577	0.18686582968738935	0.27753736079666297	0.13360588569531753	1.7432350830970123	0.5696659268245172	1.8606681463509656	0.005350403590667784	-5215.22034011309	-6546.979566639793	-350.9173163100192
105000	-12118.813543807948	-368.830481230369	-11749.98306257758	13.099864190192557	15.934417237903011	8.98243739035704	12.215260635503647	0.33307621159369005	0.2025205979222577	0.18686582968738935	0.27753736079666297	0.13360588569531753	1.7432350830970123	0.5790824428935544	1.8418351142128913	0.005375824180899008	-5203.5083586350975	-6546.474703942483	-353.41002289931873
106000	-12122.468562263952	-367.30493699055376	-11755.163625273399	13.164485332797044	16.664535724014193	9.07144793986791	12.215260635503647	0.3413962891027606	0.19420052041318717	0.18686582968738935	0.27753736079666297	0.13360588569531753	1.7432350830970123	0.5571890662036235	1.885621867592753	0.005247243480807525	-5211.322844457587	-6543.840780815813	-351.84097988007505
107000	-12113.01097292431	-368.1441791735616	-11744.866793750749	13.175920510590414	21.453195985694318	9.07144793986791	13.588220669935303	0.33910122689581307	0.19076205238454935	0.19259935992297467	0.27753736079666297	0.18047590215640788	1.7432350830970123	0.5543237608381174	1.8913524783237652	0.00574399699371207	-5199.308621106393	-6545.558172644356	-352.0387531261425
108000	-12115.379260107004	-368.39965871127066	-11746.979601395733	13.385698448653342	16.65020143292323	7.372690963751103	13.588220669935303	0.33910122689581307	0.19534676563809575	0.19259935992297467	0.2729526475431166	0.18047590215640788	1.7432350830970123	0.5934409910943013	1.8131180178113975	0.0053130025558685914	-5204.233432066992	-6542.746169328741	-352.97439749914975
109000	-12121.99331406267	-373.0003505646623	-11748.992963498009	13.768367279932761	17.167555162562298	7.372690963751103	13.588220669935303	0.33910122689581307	0.19534676563809575	0.19259935992297467	0.2729526475431166	0.16801802237854505	1.7432350830970123	0.5948999895554125	1.810200020889175	0.004983102678615497	-5197.832427533332	-6551.160535964677	-357.6114886426534
110000	-12125.631998958623	-372.1621839162941	-11753.469815042328	13.358132575037994	19.227179969743073	7.372690963751103	12.605029520161047	0.33910122689581307	0.19534676563809575	0.19259935992297467	0.2729526475431166	0.16801802237854505	2.1546628414883298	0.5829250550643174	1.8341498898713653	0.005262152036839221	-5208.740647916529	-6544.729167125799	-355.9530098307034
111000	-12126.096382694272	-368.3694258896189	-11757.726956804652	13.442072808403934	17.807586149575926	7.372690963751103	11.659000960554419	0.3426044917205107	0.201964187964915	0.18909609509827702	0.2663352252162974	0.12865240808502562	1.3961408355345089	0.5507759216864196	1.8984481566271607	0.005284588999380021	-5202.675859646552	-6555.0510971581	-353.98222169834196
112000	-12127.350549929639	-367.1867155333047	-11760.163834396335	12.886789918502007	19.702700496144416	8.111126944858603	13.841766458638132	0.35042800312028055	0.201964187964915	0.18909609509827702	0.25851171381652754	0.12865240808502562	1.3961408355345089	0.5353912260476872	1.9292175479046256	0.005342556091911946	-5196.1751157224335	-6563.9887186739015	-352.1896349530758
113000	-12132.804522455557	-363.8930000701323	-11768.911522385424	12.90465301120465	16.786457828611596	6.649347893507831	11.904961367869388	0.3487197033267704	0.20367248775842517	0.18909609509827702	0.25851171381652754	0.13469383441763944	1.3961408355345089	0.4835993382276194	2.0328013235447613	0.005221768076437121	-5210.256796076133	-6558.654726309292	-349.68683546056633
114000	-12116.5150910473	-365.6928992761408	-11750.82219177116	13.262969642304617	16.424117224181302	7.131839128884302	11.904961367869388	0.3487197033267704	0.1920207804550294	0.20074780240167278	0.25851171381652754	0.09655192009942562	1.4583948253532844	0.554356382566092	1.8912872348678162	0.005375215684257494	-5190.63144490179	-6560.190746869371	-351.3264693558905
115000	-12119.012405931011	-360.0120689415796	-11759.000336989431	12.947990709479921	15.846046501437115	7.131839128884302	11.904961367869388	0.3487197033267704	0.1920207804550294	0.20074780240167278	0.25851171381652754	0.12514379029832756	1.4583948253532844	0.5476682786842049	1.9046634426315903	0.005732817147466539	-5183.999553029739	-6575.000783959692	-345.5625395559627
116000	-12120.751433660289	-367.2065859372181	-11753.544847723071	13.369324917498828	21.033454760447277	7.131839128884302	12.65367803273297	0.3487197033267704	0.17626502035802438	0.20074780240167278	0.27426747391353257	0.12514379029832756	1.4583948253532844	0.5711209657440218	1.8577580685119564	0.005535362223085588	-5198.856687938743	-6554.688159784329	-352.3898767905493
117000	-12122.137506861738	-365.84502540081525	-11756.292481460923	13.208140539999944	17.015500389704478	7.131839128884302	12.65367803273297	0.3487197033267704	0.17193100567171227	0.20074780240167278	0.2786014885998447	0.12514379029832756	1.4885185501837035	0.5690708394368375	1.861858321126325	0.005137119088904442	-5205.212882092013	-6551.07959936891	-351.2391859718193
118000	-12125.898223130916	-362.1284116066441	-11763.769811524273	13.172996595435453	15.233512099410943	7.131839128884302	12.65367803273297	0.34791766465464646	0.17193100567171227	0.20154984107379667	0.2786014885998447	0.15167855180379744	1.4885185501837035	0.5495203984060064	1.9009592031879872	0.00543805906496602	-5202.664588818657	-6561.105222705616	-347.5370755125441
119000	-12113.26725482196	-362.9713366919104	-11750.29591813005	12.932285408088037	19.268189019706327	7.413364237136058	13.242168650743046	0.34791766465464646	0.1825108098828246	0.19097003686268435	0.2786014885998447	0.15167855180379744	1.4885185501837035	0.5645447294030173	1.8709105411939655	0.005747029718523821	-5202.829097798413	-6547.466820331638	-347.93641222142367
120000	-12121.063059473972	-363.1768002998665	-11757.886259174105	13.34365686292023	16.06730088220631	9.39810349548764	12.666171233253172	0.34791766465464646	0.1825108098828246	0.20001251558613456	0.2695590098763945	0.15167855180379744	1.4885185501837035	0.5978615637537329	1.8042768724925342	0.0058042799556141545	-5207.799615555524	-6550.086643618582	-347.99360195930484
