# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Jun 27 09:18:38 BST 2022 [seed=1656317905495]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
4386000	-42381.97034242728	-63.004790234678744	-42318.9655521926	0.47522110889217234	2021.9275186171353	6.949799287393424	5.335327431315218	7.502710993553953	2.5749089270765557	5.223055370765999	0.2952650609492685	0.17977185529891013	0.1955233558212589	0.32943972793056236	0.216752315686869	0.001194391867379801	0.0011943918673797992	-42318.9655521926	0.0	-56.30817442731303
4387000	-42369.59354038474	-56.034366590733185	-42313.559173794005	0.523533288859959	2021.8792064371676	6.891855917552235	4.125934975148103	6.819895596641687	2.240750148076754	5.223055370765999	0.2965466554810735	0.17974804361299057	0.1942655729753735	0.32943972793056236	0.216752315686869	0.0010117019501769456	0.0010117019501769456	-42313.559173794005	0.0	-50.42444936121977
4388000	-42369.269927889974	-51.503613711601155	-42317.76631417837	0.48028753867752244	2021.92245218735	6.8863172323192705	3.4293539171597693	6.54762006931686	1.9537979896686903	6.685357910115748	0.2965466554810735	0.18603243503816624	0.1942655729753735	0.3231553365053867	0.298355070990882	0.0010278082769815456	0.0010278082769815448	-42317.76631417837	0.0	-45.93194660201409
4389000	-42370.1007840614	-52.02234372900363	-42318.07844033239	0.45810593828415214	2021.9446337877432	6.635752528770499	2.9746562597669324	6.722390194777493	2.5904264417813487	7.207402637787256	0.2965466554810735	0.18603243503816624	0.1942655729753735	0.3231553365053867	0.2750040186181417	0.0011700376497087862	0.0011700376497087851	-42318.07844033239	0.0	-46.08258473911888
4390000	-42360.11500010069	-49.69111521573816	-42310.42388488495	0.4482040322508445	2021.9545356937765	6.470233328962367	3.5229645052047682	6.579190435731227	2.486113195595592	5.0734339963291175	0.3011513766627051	0.18692319693120243	0.19472859191306016	0.3171968344930323	0.3634826293793832	0.0010546404895352102	0.0010546404895352094	-42310.42388488495	0.0	-44.13143316558981
4391000	-42363.88118401487	-44.322652130151326	-42319.558531884715	0.4611518010393274	2021.9415879249882	6.203395619838346	3.093753594798105	7.126487161004079	2.9237011889019833	9.333185152683658	0.29838997217743163	0.18692319693120243	0.19728100063603146	0.3174058302553345	0.3634826293793832	0.00115946576577131	0.0011594657657713098	-42319.558531884715	0.0	-37.201193385141224
4392000	-42358.33822103148	-44.02896555693894	-42314.309255474545	0.46261727206869857	2021.9401224539588	6.3345461714280455	3.4247845727251303	7.1960046051543145	2.7702020472057893	7.369304409160472	0.2965662080062418	0.18230701313953876	0.19578515367902996	0.3253416251751895	0.33780598447663246	0.0011283997676363696	0.0011283997676363698	-42314.309255474545	0.0	-37.25258563724315
4393000	-42367.011361928584	-45.3484736745729	-42321.66288825401	0.47214930763888086	2021.9305904183886	6.3257644059966065	3.769222975089628	6.993025056478276	2.7702020472057893	7.083901876592709	0.2965662080062418	0.18303326275797416	0.19505890406059456	0.3253416251751895	1.179102478839183	0.0011303548552300967	0.001130354855230096	-42321.66288825401	0.0	-37.0606076258151
4394000	-42354.72824685983	-44.046219316922645	-42310.682027542905	0.43804741068923453	2021.9646923153382	6.2233619295660265	3.0918252347434243	5.902669169561681	2.1866453193549886	5.9151136240574225	0.2964162633106157	0.1868850687231516	0.19520884875622063	0.3214898192100121	0.4547816139008431	0.0011639136535858234	0.001163913653585823	-42310.682027542905	0.0	-38.992474405017695
4395000	-42367.377723347396	-49.64698398443052	-42317.73073936297	0.4339449360903054	2021.9687947899372	6.376484516442062	1.7168981567455317	3.687109771000931	2.248808852381945	5.50593331184045	0.2964162633106157	0.1868850687231516	0.19520884875622063	0.3214898192100121	0.8065114255179003	0.0011325028460806522	0.0011325028460806516	-42317.73073936297	0.0	-46.77956807628541
4396000	-42378.15346958351	-60.624185693781065	-42317.52928388973	0.4224364618378386	2021.9803032641896	6.39270366421902	1.8474229312110373	3.9695604539271763	2.3505977937441167	6.833596897242341	0.2986392193972784	0.18478599833139808	0.1988187586028757	0.31775602366844785	2.9157874374033077	0.0010613816413697636	0.0010613816413697628	-42317.52928388973	0.0	-52.8213220834525
4397000	-42370.61144868444	-58.74787422581561	-42311.86357445862	0.4135372056496916	2021.9892025203778	6.321099505242848	1.9167167703954513	4.475835478984003	2.2354120264586035	6.054843594569901	0.2986392193972784	0.18478599833139808	0.19575667461682006	0.3208181076545035	2.9157874374033077	0.0011284638370106514	0.0011284638370106512	-42311.86357445862	0.0	-50.62800079595139
4398000	-42356.53664770499	-47.97050458955438	-42308.56614311544	0.40467341512435534	2021.9980663109031	6.086037923490735	1.947286201067716	5.239100897230273	3.0046539695688534	5.722222838641854	0.2982729209037123	0.18183536368955558	0.19761294546252015	0.322278769944212	2.7996047741394037	0.0011210853987769142	0.0011210853987769138	-42308.56614311544	0.0	-39.102560559210474
4399000	-42360.65192275711	-39.31273113377106	-42321.33919162334	0.430238303254793	2021.9725014227727	5.994387902253114	1.5075721437282124	3.966731315041677	2.4897782361425924	4.68047936884023	0.30309373126127664	0.18183536368955558	0.19279213510495583	0.322278769944212	2.7996047741394037	0.0011464964894232202	0.0011464964894232195	-42321.33919162334	0.0	-32.44217269032642
4400000	-42352.77030696083	-44.1614755695625	-42308.60883139127	0.43085907660912404	2021.9718806494184	6.235886242278671	1.44136079910484	3.849469843185687	2.372975172836905	5.165528112497675	0.30309373126127664	0.18183536368955558	0.19279213510495583	0.322278769944212	0.4869955378224378	0.0011918594473614562	0.0011918594473614567	-42308.60883139127	0.0	-41.979234278289
4401000	-42349.57540707412	-38.24535951998283	-42311.33004755413	0.4357405276297453	2021.9669991983976	6.1746728373230715	1.4729933263718826	4.179060897493069	2.297481078582383	6.769151213097712	0.3016081024324755	0.18016484056187188	0.19448594190797666	0.323741115097676	0.2648282107470924	0.00114449109137471	0.0011444910913747095	-42311.33004755413	0.0	-35.788454360417454
4402000	-42356.77131053975	-40.93769402447999	-42315.83361651527	0.4381016186324325	2021.964638107395	6.18402001210116	2.4979485667451646	5.834066157691803	2.7239649999283957	6.203145409026475	0.29424815718874303	0.18554195764355064	0.19448594190797666	0.3257239432597297	0.38778051679190767	0.0012183768888836598	0.0012183768888836596	-42315.83361651527	0.0	-36.01294235464008
4403000	-42357.92251873359	-38.701547923173145	-42319.22097081042	0.48180382097523905	2021.9209359050521	6.249802124230656	3.30792938387877	7.0622309571225035	2.9655376378072513	5.308681200300806	0.29424815718874303	0.18685297497404457	0.19448594190797666	0.32441292592923576	0.5277731365954454	0.0011534097119835142	0.0011534097119835149	-42319.22097081042	0.0	-32.14265309525708
4404000	-42355.66282346913	-41.47350705594365	-42314.18931641318	0.42566281019216495	2021.9770769158354	6.141567653930982	3.0128235658874067	6.116195143809492	2.46491688195349	5.798010607756218	0.30242431013682897	0.18266231902123678	0.19448594190797666	0.3204274289339577	0.32576917848215065	0.0011453380350220598	0.0011453380350220602	-42314.18931641318	0.0	-36.41513858254212
4405000	-42363.92108117726	-44.56501613561218	-42319.35606504165	0.42818271154454884	2021.9745570144828	6.1572755213847365	4.2826234450349085	7.77539826343199	2.3913439379854067	5.319071427055924	0.29707365444610434	0.18266231902123678	0.19705021641439227	0.3232138101182667	1.635800859734172	0.001106609762837856	0.001106609762837856	-42319.35606504165	0.0	-35.03431894795909
4406000	-42362.184772934015	-39.24672845677617	-42322.93804447724	0.43300642960679586	2021.9697332964206	6.156856056895148	3.615196830252936	7.009379976917572	1.8415880783308571	4.957840845174405	0.29707365444610434	0.18266231902123678	0.19705021641439227	0.3232138101182667	1.635800859734172	0.001178304900960253	0.0011783049009602537	-42322.93804447724	0.0	-30.958183131098632
4407000	-42343.35119960367	-22.042193829030612	-42321.30900577464	0.4017645655242355	2022.0009751605032	5.6318502590654695	2.2159024801050013	6.051106966338133	2.549185139904825	5.1369894237666545	0.29586082921148427	0.18387514425585688	0.19705021641439227	0.3232138101182667	0.14952268059491094	0.0013243184368729776	0.001324318436872977	-42321.30900577464	0.0	-17.80976643447811
4408000	-42343.18189669124	-29.024152338982965	-42314.157744352255	0.39895565132166105	2022.003784074706	5.730662121521542	2.413779608573754	6.624501420558148	2.760092969297727	6.941143369915556	0.29622231089397894	0.1810700395511371	0.19705021641439227	0.32565743314049184	0.060065985033977164	0.0012386071492528866	0.001238607149252887	-42314.157744352255	0.0	-23.804988923301323
4409000	-42347.20505961003	-30.771663982581124	-42316.43339562745	0.3998741551550598	2022.0028655708725	5.842960768734899	1.874055953567774	5.605629755465219	2.760092969297727	6.798155785215389	0.3013977807038054	0.18209367401383883	0.1942999061453656	0.32220863913699027	0.21064733740088157	0.001318373277378112	0.0013183732773781119	-42316.43339562745	0.0	-26.534249359646033
4410000	-42337.519620947234	-22.498664161688044	-42315.02095678555	0.42679915784110023	2021.9759405681864	5.720124544967475	2.6124531405981073	6.393989895572295	2.7003600171674504	6.517386153259241	0.3013977807038054	0.18100763576635726	0.1942999061453656	0.3232946773844719	0.21064733740088157	0.0013442112039964787	0.0013442112039964789	-42315.02095678555	0.0	-17.220437362468466
4411000	-42338.21272022436	-19.13208015108974	-42319.08064007327	0.4084082067252076	2021.9943315193022	5.5723706322587185	1.6463908601230035	5.202597547584859	2.7003600171674504	7.351675304574509	0.301014644845099	0.18100763576635726	0.19589228759546734	0.3220854317930765	0.19531161367540506	0.0014097485947346519	0.00140974859473465	-42319.08064007327	0.0	-15.320403093210784
4412000	-42341.95258755479	-24.09024988303132	-42317.86233767176	0.4177611440133297	2021.984978582014	5.611918792937381	1.7706925451460434	4.781716078900275	2.541382572615979	6.09935237658575	0.301014644845099	0.18100763576635726	0.19589228759546734	0.3220854317930765	1.3995411646437632	0.0012457408446987265	0.0012457408446987272	-42317.86233767176	0.0	-18.625701496391216
4413000	-42336.48139244836	-22.70311376998706	-42313.77827867837	0.40882632691060267	2021.9939133991168	5.500221192363529	2.0107716614687816	5.168465533083615	2.541382572615979	6.09935237658575	0.301014644845099	0.1819265988860743	0.19589228759546734	0.3211664686733595	0.4601734660653148	0.001392289153283651	0.0013922891532836528	-42313.77827867837	0.0	-18.556652396734982
4414000	-42333.924117177616	-21.064938382415438	-42312.8591787952	0.42655164574186977	2021.9761880802855	5.563364162177085	2.4051053565753646	6.673499732561799	2.5615703082636743	5.6494854935152325	0.301014644845099	0.1819265988860743	0.19540725013638324	0.3216515061324436	1.325919608455278	0.0013431661064512116	0.001343166106451212	-42312.8591787952	0.0	-13.627717105380638
4415000	-42339.42727578025	-20.845965092676863	-42318.58131068757	0.4217117465985829	2021.981027979429	5.593193461104682	2.970510322184505	6.724345134927248	3.881126555343485	8.18825667442771	0.29768106063744587	0.18439577073872115	0.19540725013638324	0.32251591848744987	0.621414990464699	0.0012462791671259987	0.0012462791671259987	-42318.58131068757	0.0	-13.540380889235994
4416000	-42349.26120526906	-32.35656648482111	-42316.90463878424	0.43333336388713656	2021.9694063621403	5.969427680184221	2.7263647876491803	6.451048254971372	3.7318544819195663	8.18825667442771	0.29638548371599843	0.1856913476601686	0.19540725013638324	0.32251591848744987	0.3433670947714907	0.0011376363359176214	0.0011376363359176217	-42316.90463878424	0.0	-26.034661420222623
4417000	-42360.17278471197	-41.79549246354366	-42318.37729224843	0.43627332607413216	2021.9664663999533	6.229417857492514	3.0188397581429345	6.603152420537483	2.2925164647518916	6.69577413327801	0.30247848250147236	0.1843925775544559	0.19061302145662204	0.32251591848744987	0.3433670947714907	0.0010694977779401697	0.0010694977779401697	-42318.37729224843	0.0	-36.06702010083779
4418000	-42363.34417431399	-43.0474551945652	-42320.296719119426	0.47160132207920236	2021.9311384039484	6.358233071482074	2.556876930611214	5.988116347651816	2.7905534955102955	6.69577413327801	0.30247848250147236	0.18241995673745956	0.19258564227361838	0.32251591848744987	0.32071416661688185	0.0011547413946965488	0.001154741394696549	-42320.296719119426	0.0	-37.94832921037967
4419000	-42348.142900563456	-41.56074835147239	-42306.58215221198	0.46855781497810545	2021.9341819110493	6.373242894098983	1.7197264078496954	4.631013446846553	2.3897712142992344	5.959423837317342	0.2993198476929069	0.1820672104367291	0.19507577571883855	0.3235371661515256	0.23445945528509518	0.0011632081397473745	0.0011632081397473753	-42306.58215221198	0.0	-38.71583906225661
4420000	-42355.57698610102	-40.11199645955193	-42315.46498964147	0.45800190062859414	2021.9447378253988	6.2771360916305925	2.054811432077264	5.374358192112022	2.0576400647609527	6.684665731797307	0.2993198476929069	0.1813929806501627	0.19575000550540494	0.3235371661515256	0.6710637583006516	0.0012245491140468188	0.00122454911404682	-42315.46498964147	0.0	-35.41400198604195
4421000	-42355.98526428799	-40.39993808190269	-42315.58532620609	0.47307127286374284	2021.9296684531637	6.388438701777019	2.4641561415917197	5.718807953405962	3.0734175505663823	6.709349657080976	0.2988335978935413	0.1813929806501627	0.19575000550540494	0.32402341595089124	0.6100064133345316	0.0010306796991945398	0.0010306796991945393	-42315.58532620609	0.0	-34.93562505052851
4422000	-42365.21921043849	-49.85037805398642	-42315.368832384505	0.4433558400396615	2021.9593838859878	6.467404725275824	3.846568876512286	6.598400492001476	3.311538488202068	9.559661124111564	0.30191804707868924	0.18234820104987753	0.1917103359205422	0.32402341595089124	0.4631601639262438	0.0010726703299257802	0.0010726703299257809	-42315.368832384505	0.0	-42.671504794295856
4423000	-42371.86291783544	-44.64652861946797	-42327.21638921597	0.46532422890783925	2021.9374154971197	6.505963642285901	3.73032635310554	6.778558647800793	3.0673935753160504	7.651402185231116	0.2948497476769567	0.18234820104987753	0.19877863532227472	0.32402341595089124	0.43274530649451276	0.0012943904532019567	0.0012943904532019556	-42327.21638921597	0.0	-37.80870921218611
4424000	-42365.727882325256	-44.28167923746562	-42321.44620308779	0.44302973789615435	2021.9597099881312	6.4059853458896265	3.681437330535607	7.0541955884027825	3.0673935753160504	6.228539892664245	0.30066734972133	0.18234820104987753	0.19877863532227472	0.3182058139065179	0.43274530649451276	0.001156474290294572	0.0011564742902945716	-42321.44620308779	0.0	-37.540979104945805
4425000	-42368.36041743815	-62.197221285225794	-42306.16319615292	0.4514731974304003	2021.951266528597	6.90230124228583	8.856777756590315	9.601045684236333	3.263353990481782	6.297005662813287	0.29906792775680896	0.1836411634086351	0.19748567296351716	0.319805235871039	0.44510837053392355	0.0010400406953421702	0.00104004069534217	-42306.16319615292	0.0	-51.93379054528652
4426000	-42376.835080457284	-77.78178711048311	-42299.0532933468	0.46201162791021266	2021.9407280981172	7.239106771545385	13.708173002988858	9.993505638504654	2.4075049905870025	5.476924342495146	0.30476936512931935	0.1836411634086351	0.19382353448701783	0.3177659369750279	0.7868942266939147	8.940322484518568E-4	8.940322484518563E-4	-42299.0532933468	0.0	-66.51915688732933
